price,unit,location,bedrooms,baths,state 
"₦160,000",per Year," Ikorodu, Lagos State ",2,2,
"₦450,000",per Year," Alimosho, Lagos State ",3,3,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦500,000",per Year," Alimosho, Lagos State ",2,2,
"₦550,000",per Year," Ajah, Eti Osa, Lagos State ",2,2,
"₦200,000",per Year," Ajah, Eti Osa, Lagos State ",1,1,
"₦1,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",1,1,
"₦350,000",per Year," Ipaja, Alimosho, Lagos State ",2,2,
"₦3,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦12,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦350,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦5,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦650,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦4,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,300,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦18,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",7,7,
"₦10,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦35,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦6,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦900,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦7,000,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦5,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,400,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦750,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦550,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦300,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦10,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",6,6,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦650,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦6,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦12,000,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦2,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦220,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦5,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦2,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦12,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",6,6,
"₦6,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦15,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦500,000",per Year," Mpape, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,100,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦5,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦39,900",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦10,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",,,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,264,500",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,200,000",per Year," Gwagwalada, Federal Capital Territory State ",3,3,
"₦650,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦990,000",per Year," Kurudu, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦13,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,100,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦450,000",per Year," Ipaja, Alimosho, Lagos State ",3,3,
"₦2,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",2,2,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦250,000",per Year," Agege, Lagos State ",1,1,
"₦1,700,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦120,000",per Year," Ikorodu, Lagos State ",2,2,
"₦400,000",per Year," Ikorodu, Lagos State ",3,3,
"₦150,000",per Year," Oshodi/Isolo, Lagos State ",1,1,
"₦800,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦4,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦800,000",per Year," Obanikoro, Shomolu, Lagos State ",2,2,
"₦2,000,000",per Year," Ajah, Eti Osa, Lagos State ",5,5,
"₦700,000",per Year," Shangisha, Kosofe, Lagos State ",3,3,
"₦4,000,000",per Year," Onigbongbo, Ikeja, Lagos State ",7,7,
"₦1,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦1,200,000",per Year," Onigbongbo, Ikeja, Lagos State ",3,3,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,000,000",per Year," Surulere, Mushin, Lagos State ",2,2,
"₦1,800,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦2,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦2,000,000",per Year," Shangisha, Kosofe, Lagos State ",4,4,
"₦300,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦1,400,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦2,500,000",per Year," Shangisha, Kosofe, Lagos State ",5,5,
"₦2,200,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,500,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,800,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦10,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦7,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,000,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",1,1,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦7,000,000",per Year," Parkview Estate, Eti Osa, Lagos State ",4,4,
"₦450,000",per Year," Oshodi/Isolo, Lagos State ",2,2,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦250,000",per Year," Agege, Lagos State ",2,2,
"₦4,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦2,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",2,2,
"₦5,000,000",per Year," Onigbongbo, Ikeja, Lagos State ",5,5,
"₦1,200,000",per Year," Onigbongbo, Ikeja, Lagos State ",2,2,
"₦1,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦4,000,000",per Year," Shangisha, Kosofe, Lagos State ",4,4,
"₦500,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦700,000",per Year," Obanikoro, Shomolu, Lagos State ",2,2,
"₦13,000,000",per Year," Banana Island, Eti Osa, Lagos State ",4,4,
"₦2,000,000",per Year," Onigbongbo, Ikeja, Lagos State ",2,2,
"₦4,000,000",per Year," Parkview Estate, Eti Osa, Lagos State ",3,3,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦7,000,000",per Year," Banana Island, Eti Osa, Lagos State ",4,4,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦3,500,000",per Year," Obanikoro, Shomolu, Lagos State ",5,5,
"₦550,000",per Year," Ifako/Ijaye, Lagos State ",2,2,
"₦1,600,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦4,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦700,000",per Year," Ajah, Eti Osa, Lagos State ",2,2,
"₦1,300,000",per Year," Surulere, Mushin, Lagos State ",3,3,
"₦750,000",per Year," Ifako/Ijaye, Lagos State ",3,3,
"₦450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦5,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦5,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦15,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,850,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦750,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,600,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,850,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦7,000,000",per Year," Banana Island, Eti Osa, Lagos State ",3,3,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦2,000,000",per Year," Victoria Island, Eti Osa, Lagos State ",2,2,
"₦3,200,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,700,000",per Year," Lekki, Ibeju Lekki, Lagos State ",2,2,
"₦2,750,000",per Year," Onigbongbo, Ikeja, Lagos State ",3,3,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦2,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦700,000",per Year," Obanikoro, Shomolu, Lagos State ",2,2,
"₦7,500,000",per Year," Victoria Island, Eti Osa, Lagos State ",6,6,
"₦1,200,000",per Year," Obanikoro, Shomolu, Lagos State ",3,3,
"₦800,000",per Year," Shangisha, Kosofe, Lagos State ",3,3,
"₦5,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,800,000",per Year," Ikotun, Alimosho, Lagos State ",5,5,
"₦2,200,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦280,000",per Year," Agege, Lagos State ",1,1,
"₦650,000",per Year," Ifako/Ijaye, Lagos State ",3,3,
"₦5,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦850,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦700,000",per Year," Shangisha, Kosofe, Lagos State ",3,3,
"₦8,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦6,500,000",per Year," Parkview Estate, Eti Osa, Lagos State ",4,4,
"₦1,700,000",per Year," Amuwo Odofin, Lagos State ",4,4,
"₦11,000,000",per Year," Banana Island, Eti Osa, Lagos State ",4,4,
"₦12,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,833,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦12,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦850,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦15,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦650,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",8,8,
"₦750,000",per Year," Ifako/Ijaye, Lagos State ",3,3,
"₦1,200,000",per Year," Obanikoro, Shomolu, Lagos State ",2,2,
"₦9,000,000",per Year," Parkview Estate, Eti Osa, Lagos State ",4,4,
"₦270,000",per Year," Ikotun, Alimosho, Lagos State ",3,3,
"₦450,000",per Year," Obanikoro, Shomolu, Lagos State ",2,2,
"₦8,000,000",per Year," Banana Island, Eti Osa, Lagos State ",5,5,
"₦1,000,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦3,000,000",per Year," Onigbongbo, Ikeja, Lagos State ",3,3,
"₦850,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦5,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦17,000,000",per Year," Banana Island, Eti Osa, Lagos State ",5,5,
"₦6,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,300,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,800,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦5,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦700,000",per Year," Oshodi/Isolo, Lagos State ",2,2,
"₦800,000",per Year," Shangisha, Kosofe, Lagos State ",2,2,
"₦5,500,000",per Year," Parkview Estate, Eti Osa, Lagos State ",4,4,
"₦650,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦5,000,000",per Year," Parkview Estate, Eti Osa, Lagos State ",5,5,
"₦2,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦650,000",per Year," Oshodi/Isolo, Lagos State ",2,2,
"₦2,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦3,000,000",per Year," Shangisha, Kosofe, Lagos State ",4,4,
"₦1,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦4,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦250,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,100,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦5,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4 br,4 br,
"₦16,261,421",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦7,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦15,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦8,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦9,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦3,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,500,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦8,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦5,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦10,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦12,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦9,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦5,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦17,000,000",per Year," Banana Island, Eti Osa, Lagos State ",5,5,
"₦500,000",per Year," Ifako/Ijaye, Lagos State ",2,2,
"₦850,000",per Year," Apapa, Lagos State ",2,2,
"₦2,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦3,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦2,200,000",per Year," Ajah, Eti Osa, Lagos State ",3,3,
"₦7,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦3,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,000,000",per Year," Shangisha, Kosofe, Lagos State ",3,3,
"₦4,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦1,500,000",per Year," Shangisha, Kosofe, Lagos State ",5,5,
"₦3,000,000",per Year," Parkview Estate, Eti Osa, Lagos State ",3,3,
"₦3,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦1,200,000",per Year," Coker, Surulere, Lagos State ",2,2,
"₦850,000",per Year," Shangisha, Kosofe, Lagos State ",2,2,
"₦4,000,000",per Year," Victoria Island, Eti Osa, Lagos State ",2,2,
"₦2,200,000",per Year," Lekki, Ibeju Lekki, Lagos State ",2,2,
"₦1,300,000",per Year," Onigbongbo, Ikeja, Lagos State ",3,3,
"₦4,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦1,700,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦1,000,000",per Year," Onigbongbo, Ikeja, Lagos State ",2,2,
"₦1,300,000",per Year," Onigbongbo, Ikeja, Lagos State ",3,3,
"₦6,500,000",per Year," Parkview Estate, Eti Osa, Lagos State ",4,4,
"₦4,500,000",per Year," Banana Island, Eti Osa, Lagos State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦7,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦7,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦750,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦1,900,000",per Year," Kusafe, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
