price,unit,location,bedrooms,baths,state

"180,000", per annum,"  Iju-Ishaga, Agege, Lagos",1,1,

"750,000", per annum,"  Behind Mayfair Garden Estate, Gbetu, Mopo Road,awoyaya.., Awoyaya, Ibeju Lekki, Lagos",3,4,

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,1

"3,300,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,1

"700,000", per annum,"  Ned Mojuetan Street, Unity Estate, Badore, Ajah, Lagos",2,2,

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,2

"2,400,000", per annum,"  Off Bamidele Eletu, Osapa, Lekki, Lagos",3,3,2

"230,000", per annum,"  Legacy, Ayobo, Ipaja, Lagos",2,1,

"6,500,000", per annum,"  Iru Close, Osborne, Ikoyi, Lagos",4,6,3

"2,500,000", per annum,"  Off Bamidele Eletu Avenue, Osapa, Lekki, Lagos",4,4,3

"3,000,000", per annum,"  Mercedes, By Ikate Rounabout, Lekki, Lagos",2,2,1

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,3

"250,000", per annum,"  Lekki Free Trade Zone Road, Eleko, Ibeju Lekki, Lagos",1,1,

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,2

"8,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,5,

"6,000,000", per annum,"  Opebi, Ikeja, Lagos",6,6,4

"3,000,000", per annum,"  Omole Phase 1, Ikeja, Lagos",4,4,4

"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,4

"3,000,000", per annum,"  Agungi, Lekki, Lagos",4,5,3

"65,000", per square meter / per annum,"  Akin Adesola Street, Victoria Island (VI), Lagos",,,

"7,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",5,5,2

"50,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,

"2,500,000", per annum,"  Off Hakeem Dickson Road, Lekki Phase 1, Lekki, Lagos",2,2,2

"3,500,000", per annum,"  Olusegun Aina Street, Parkview, Ikoyi, Lagos",2,3,

"7,000,000", per annum,"  Mojisola Onikoyi Estate, Off Banana Island Road, Mojisola Onikoyi Estate, Ikoyi, Lagos",4,5,8

"50,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"350,000", per annum,"  New London Estate, Baruwa, Ipaja, Lagos",3,3,

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,3,

"3,000,000", per annum,"  1004, Victoria Island (VI), Lagos",2,,

"3,500,000", per annum,"  1004, Victoria Island (VI), Lagos",3,,

"3,200,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,5,3

"150,000", per annum,"  Mart K Street, Off Isawo Road, Agric, Ikorodu, Lagos",1,1,1

"15,000,000", per annum,"  Glover Road, Old Ikoyi, Ikoyi, Lagos",,,

"1,000,000", per annum,"  Apo Dutse, After Cedar Crest Hospital, Gudu, Abuja",2,3,120

"7,000,000", per annum,"  Yaba, Lagos",7,10,24

"25,000,000", per annum,"  Maitama District, Abuja",7,7,

"10,000,000", per annum,"  Along Ogba To Ojodu Road, Omole Phase 1, Ikeja, Lagos",8,,

"600,000", per annum,"  Salvation Estate, Owode, Off Langbasa Road, Ado, Ajah, Lagos",2,3,8

"1,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,

"2,300,000", per annum,"  Anthony, Maryland, Lagos",4,3,200

"13,000,000", per annum,"  Adetokunbo Ademola Street, Victoria Island (VI), Lagos",5,5,

"2,200,000", per annum,"  Anthony, Maryland, Lagos",4,4,

"1,700,000", per annum,"  By Dominion Pizza, Agungi, Lekki, Lagos",3,3,

"1,000,000", per annum,"  General Gas Axis, Akobo, Ibadan, Oyo",4,5,

"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"2,500,000", per annum,"  Wuye, Abuja",3,4,130

"700,000", per annum,"  General Gas Axis, Akobo, Ibadan, Oyo",5,5,5

"450,000", per annum,"  Old Bodija, Ibadan, Oyo",1,3,

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4

"6,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"3,500,000", per annum,"  Lekki, Lagos",5,5,2

"1,000,000", per annum,"  General Gas Axis, Akobo, Ibadan, Oyo",4,4,5

"1,250,000", per annum,"  General Gas, Akobo, Ibadan, Oyo",4,4,5

"2,000,000", per annum,"  General Gas Axis, Akobo, Ibadan, Oyo",6,6,

"1,000,000", per annum,"  Onireke Axis, Jericho, Ibadan, Oyo",2,2,5

"1,500,000", per annum,"  Onireke-jericho Axis, Jericho, Ibadan, Oyo",2,2,5

"2,500,000", per annum,"  Onireke Axis, Jericho, Ibadan, Oyo",3,3,5

"1,200", per square foot / per annum,"  In A Commercial Hub Along Off Acme Road,  Industrial Estate, Ogba, Ikeja, Lagos",,,

"2,500,000", per annum,"  Katamkpe Diplomatic Zone, Katampe Extension, Katampe, Abuja",3,3,

"2,500,000", per annum,"  Area 11, Garki, Abuja",3,3,

"20,000,000", per annum,"  Maitama District, Abuja",5,5,

"12,000,000", per annum,"  Maitama District, Abuja",5,5,

"7,000,000", per annum,"  Royal Palm Drive, Osborne Phase 2, Osborne, Ikoyi, Lagos",4,5,4

"1,300,000", per annum,"  Thomas Estate, Ajah, Lagos",3,2,4

"5,000,000", per annum,"  Ikeja GRA, Ikeja, Lagos",4,4,

"1,500,000", per annum,"  Shonibare Estate, Onigbonbo, Ikeja, Lagos",1,1,

"1,200,000", per annum,"  Sabo, Yaba, Lagos",3,4,10

"2,000,000", per annum,"  Lekki Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,

"3,000,000", per annum,"  Lekki Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,

"2,500,000", per annum,"  Lekki Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,

"200,000", per annum,"  Abiola Estate, Ayobo, Lagos",1,1,

"300,000", per annum,"  Abiola Estate, Ayobo, Ipaja, Lagos",2,2,

"1,300,000", per annum,"  Harmony Estate, Ifako, Gbagada, Lagos",3,3,2

"800,000", per annum,"  Allied Garden, Badore, Ajah, Lagos",3,3,6

"8,000,000", per annum,"  Jabi, Abuja",5,5,

"7,500,000", per annum,"  Katamkpe Diplomatic Zone, Katampe Extension, Katampe, Abuja",4,4,

"1,500,000", per annum,"  Utako, Abuja",2,2,20

"1,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,

"300,000", per annum,"  Agungi, Lekki, Lagos",1,1,1

"350,000", per annum,"  Finbar's Road, Akoka, Yaba, Lagos",1,1,12

"6,500,000", per annum,"  Off Palace Way, Oniru, Victoria Island (VI), Lagos",5,,

"200,000", per annum,"  Shapati, After Bogije, Awoyaya, Ibeju Lekki, Lagos",1,1,3

"5,500,000", per annum,"  Off Four Points Road, Beside Techno Oil, Oniru, Victoria Island (VI), Lagos",4,,

"750,000", per annum,"  Saint Agnes, Yaba, Lagos",,,

"68,000", per annum,"  Oniru, Oniru, Victoria Island (VI), Lagos",29,460,

"2,500,000", per annum,"  Jabi, Abuja",2,2,20

"1,700,000", per annum,"  Peninsula Garden Estate, Ajah, Lagos",3,4,10

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"1,200,000", per annum,"  Saint Agnes, Yaba, Lagos",2,2,

"3,500,000", per annum,"  Agungi, Lekki, Lagos",4,5,10

"1,000,000", per annum,"  Oakland Estate, Beside Peninsula Garden Estate, Sangotedo, Ajah, Lagos",3,4,10

"2,000,000", per annum,"  Bakare Estate, Agungi, Lekki, Lagos",4,5,10

"2,200,000", per annum,"  Olive Park Estate, Lekki-epe Expressway, Sangotedo, Ajah, Lagos",5,6,10

"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,,

"2,650,000", per annum,"  Off Orchid Road, Chevron, Lafiaji, Lekki, Lagos",4,5,10

"1,800,000", per annum,"  Ologolo, Lekki, Lagos",3,4,10

"3,000,000", per annum,"  Southern View Estate, Opposite Chevron Toll Gate, Chevy View Estate, Lekki, Lagos",4,5,10

"3,000,000", per annum,"  Oral Estate, Lekki Expressway, Lekki, Lagos",5,6,10

"3,000,000", per annum,"  Oral Estate, Lekki Expressway, Lekki, Lagos",5,6,10

"1,647,000", per annum,"  Area 11, Garki, Abuja",3,3,2

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,4,10

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"3,000,000", per annum,"  Lekki, Lekki Phase 1, Lekki, Lagos",3,3,3

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"3,300,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,4

"40,000,000", per annum,"  Maitama District, Abuja",4,4,

"40,000,000", per annum,"  Maitama District, Abuja",4,4,

"650,000", per annum,"  Container Bus Stop, Awoyaya, Ibeju Lekki, Lagos",3,3,4

"1,500,000", per annum,"  Ifako, Gbagada, Lagos",3,3,3

"18,000,000", per annum,"  Maitama District, Abuja",6,6,15

"1,300,000", per annum,"  Scheme 2, Abraham Adesanya Estate, Ajah, Lagos",3,3,2

"1,600,000", per annum,"  Scheme 2, Abraham Adesanya Estate, Ajah, Lagos",4,4,2

"2,300,000", per annum,"  In A Serene And Secure Estate At Shony Highway Street, Shonibare Estate, Onigbonbo, Ikeja, Lagos",3,3,

"5,000,000", per annum,"  Maitama District, Abuja",4,4,4

"1,800,000", per annum,"  Yaba, Lagos",4,3,3

"25,000,000", per annum,"  Maitama District, Abuja",7,7,12

"2,000,000", per annum,"  Gilmore Area, Jahi, Abuja",2,3,

"30,000,000", per annum,"  Maitama District, Abuja",6,6,10

"25,000,000", per annum,"  Off Ibb Boulevard, Maitama District, Abuja",7,8,20

"1,500,000", per annum,"  Off Admiralty, Lekki Phase 1, Lekki, Lagos",1,1,

"350,000", per annum,"  Fagba Estate, Fagba, Agege, Lagos",2,2,

"7,500,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",5,6,"2,000"

"8,000,000", per annum,"  Off Kofo Abayomi, Victoria Island (VI), Lagos",3,,

"3,000,000", per annum,"  Behind Lamboughini, Lekki Phase 1, Lekki, Lagos",3,4,10

"33,500,000", per annum,"  Daniels Court, Chevron, Lafiaji, Lekki, Lagos",4,,

"550,000", per annum,"  Container Bus Stop, Awoyaya, Ibeju Lekki, Lagos",3,3,4

"2,500,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,5,

"300,000", per annum,"  Off Jimoh Bus Stop, Ponle Area, Akowonjo, Alimosho, Lagos",1,1,

"250,000", per annum,"  Off Okunola Road, Egbeda, Alimosho, Lagos",1,1,

"250,000", per annum,"  Stone Throw Distance To The House From Adamo Bus Stop, Ikorodu, Lagos",3,4,8

"40,000", per annum,"  Eko Pearl Tower, Eko Atlantic City, Lagos",2,3,2

"30,000", per square meter / per annum,"  Alternative Road Off Chevron Drive, Lekki, Lagos",,,

"3,200,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",3,3,

"4,200,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",3,3,3

"1,800,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",2,2,2

"2,500,000", per annum,"  West Gate Estate, Igbo Efon, Lekki, Igbo Efon, Lekki, Lagos",3,4,10

"5,000,000", per annum,"  Oniru, Oniru, Victoria Island (VI), Lagos",3,3,

"1,600,000", per annum,"  Oral Estate, Along Lekki Epe-expressway, After The 2nd Toll Gate, Lafiaji, Lekki, Lagos",3,4,10

"3,500,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",4,5,10

"2,000,000", per annum,"  Chevy View Estate, Chevron Lekki, Chevy View Estate, Lekki, Lagos",3,4,10

"1,300,000", per annum,"  Infinity Estate, Ajah/ado Road, Ado, Ajah, Lagos",3,4,5

"3,500,000", per annum,"  Chevron Alternative Drive Lekki, Chevy View Estate, Lekki, Lagos",4,5,10

"3,000,000", per annum,"  Chevron Drive, Chevy View Estate, Lekki, Lagos",4,5,10

"35,000", per annum,"  Lekki Right Hand, Lekki Phase 1, Lekki, Lagos",,,

"4,500,000", per annum,"  Ikota Villa Estate, Ikota Villa Estate, Lekki, Lagos",5,6,10

"4,000,000", per annum,"  Ikota Villa Estate, Ikota Villa Estate, Lekki, Lagos",5,6,10

"900,000", per annum,"  Lord Street Marshy Hill Estate Off Ado Road Ajah Lekki Lagos, Ado, Ajah, Lagos",2,2,8

"3,700,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,

"3,500,000", per annum,"  Oniru, Oniru, Victoria Island (VI), Lagos",3,3,

"5,000,000", per annum,"  Wuse2, Wuse 2, Abuja",6,5,6

"5,000,000", per annum,"  Ikoyi, Lagos",3,3,2

"15,000,000", per annum,"  Reeve Road, Old Ikoyi, Ikoyi, Lagos",,,

"3,500,000", per annum,"  Jabi, Jabi, Abuja",3,3,25

"450,000", per annum,"  Jabi, Jabi, Abuja",1,1,

"2,500,000", per annum,"  Wuse2, Wuse 2, Abuja",3,3,3

"2,000,000", per annum,"  Jabi, Jabi, Abuja",2,2,

"3,500,000", per annum,"  Wuse2, Wuse 2, Abuja",2,2,

"2,500,000", per annum,"  Yaba, Lagos",3,4,2

"5,000,000", per annum,"  Wuse2, Wuse 2, Abuja",6,6,

"4,000,000", per annum,"  Opebi Road, Opebi, Ikeja, Lagos",100,,

"1,000,000", per annum,"  Morgan Estate, Morgan Estate, Ojodu, Lagos",3,3,

"15,000,000", per annum,"  Banana Island, Banana Island, Ikoyi, Lagos",,,

"7,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4

"7,000,000", per annum,"  Off Ajose Adeogun, Victoria Island (VI), Lagos",,,

"10,000,000", per annum,"  Off Ologun Agbaje Street, Victoria Island (VI), Lagos",,,

"6,500,000", per annum,"  Off Ologun Agbaje, Victoria Island (VI), Lagos",,,

"16,500,000", per annum,"  Off Ologun Agbaje Street, Victoria Island (VI), Lagos",,,

"15,000,000", per annum,"  Off Ajose Adeogun, Victoria Island (VI), Lagos",,,

"12,000,000", per annum,"  Feso Estate, Ojota, Lagos",,,

"3,500,000", per annum,"  Jakande, Lekki, Lagos",4,4,3

"1,500,000", per annum,"  Jakande, Lekki, Lagos",4,4,10

"1,500,000", per annum,"  Ajah, Lagos",,,

"20,000,000", per annum,"  Maitama District, Abuja",6,6,20

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",,,

"2,500,000", per annum,"  Chief Collins, Lekki Phase 1, Lekki, Lagos",3,3,

"1,700,000", per annum,"  Jakande, Lekki, Lagos",3,3,6

"15,000,000", per annum,"  Intl. Airport Road, Ajao Estate/mafoluku, Mafoluku, Oshodi, Lagos",1,,

"2,700,000", per annum,"  Jakande, Lekki, Lagos",4,4,12

"2,700,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,4,

"2,500,000", per annum,"  Thera Annex By Golden Park Estate , Ogidan, Sangotedo, Ajah, Lagos",4,5,4

"1,400,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,

"1,200,000", per annum,"  Oloko Nla, Ajah, Lagos",3,3,

"8,000,000", per annum,"  Off Sinari Daranijo, Victoria Island (VI), Lagos",,,

"11,000,000", per annum,"  Maitama District, Abuja",5,5,10

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"1,400,000", per annum,"  Off Abc Cargo Road, Jahi, Abuja",2,2,18

"3,500,000", per annum,"  Wuse 2, Abuja",3,3,

"4,000,000", per annum,"  Oniru Estate, Oniru, Victoria Island (VI), Lagos",3,3,3

"2,500,000", per annum,"  Gariki 2, Garki, Abuja",3,3,

"1,400,000", per annum,"  Gariki 2, Garki, Abuja",1,1,

"3,500,000", per annum,"  Area 2, Garki, Abuja",4,4,

"4,000,000", per annum,"  Life Camp, Jabi, Abuja",2,3,3

"2,000,000", per annum,"  Toyin Street, Ikeja, Lagos",,,

,,"  Allen Avenue, Allen, Ikeja, Lagos",4,,

"3,000,000", per annum,"  Sule Abuka Crescent, Opebi, Ikeja, Lagos",4,4,

"14,000", per square meter / per annum,"  Opebi Road, Opebi, Ikeja, Lagos",1,,

"2,000,000", per annum,"  Co.op Villa Estate, Cooperative Bus Stop, Badore, Ajah, Lagos",3,2,7

"600,000", per annum,"  Oribanwa Estate Phase 2, Lakowe, Ibeju Lekki, Lagos",2,2,

"3,000,000", per annum,"  Oniru Estate, Oniru, Victoria Island (VI), Lagos",2,2,2

"18,000,000", per annum,"  Off Road 5, Abraham Adesanya Estate, Ajah, Lagos",3,3,3

"700,000", per annum,"  Igbo Efon, Lekki, Lagos",1,1,2

"900,000", per annum,"  Oshorun Heritage Estate, Off Channels Television Road, Opic, Isheri North, Lagos",3,3,

"3,000,000", per annum,"  Along Ademola Adetokunbo Crescent, Wuse 2, Abuja",1,1,"3,000"

"8,000,000", per annum,"  Off Aminu Kano Crescent, Wuse 2, Abuja",4,4,4

"120,000,000", per annum,"  Osborne Phase 1, Osborne, Ikoyi, Lagos",3,2,

"2,200,000", per annum,"  Golden Park Estate, Sangotedo, Ajah, Lagos",4,4,4

"18,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,

"650,000", per annum,"  Lekki Second Toll Gate Area, Lekki, Lagos",1,1,1

"750,000", per annum,"  Henry Agboola Street, Olokonla, Ajah, Lagos",2,4,10

"4,500,000", per annum,"  On Admiralty Way, Lekki Phase 1, Lekki, Lagos",4,4,9

"1,000,000", per annum,"  VGC, Lekki, Lagos",,,

"8,000,000", per annum,"  Lbs, Olokonla, Ajah, Lagos",,,

"18,000,000", per annum,"  Near Chevron Setback To Ikota, Lekki, Lagos",,,

"1,800,000", per annum,"  Agidingbi, Ikeja, Lagos",70,,

"3,150,000", per annum,"  Club Road, Old Ikoyi, Ikoyi, Lagos",1,2,2

"1,500,000", per annum,"  Engineer John Street, Oakland Estate, Peninsula Garden Estate, Ajah, Lagos",4,4,

"900,000", per annum,"  Thera Peace Zone Estate, Before Sangotedo Shop Rite, Sangotedo, Ajah, Lagos",2,3,6

"1,200,000", per annum,"  By Nero Bus Stop, Sangotedo, Ajah, Lagos",4,5,

"6,000,000", per annum,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",5,6,6

"5,500,000", per annum,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",5,6,6

"900,000", per annum,"  Opposite Chevron, Lekki Expressway, Lekki, Lagos",1,1,8

"8,000,000", per annum,"  Pinnock Beach Estate, Jakande, Lekki, Lagos",5,6,5

"4,000,000", per annum,"  Ikeja GRA, Ikeja, Lagos",3,3,2

"1,100,000", per annum,"  Off Fola Osibo Street, Lekki Phase 1, Lekki, Lagos",1,1,

"1,800,000", per annum,"  Wuye, Abuja",3,3,15

"5,000,000", per annum,"  Off Queens Drive Or Oyinkan Abayomi, Old Ikoyi, Ikoyi, Lagos",3,3,2

"1,500,000", per annum,"  VGC, Lekki, Lagos",2,2,

"12,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,

"5,000,000", per annum,"  Adeyemi Lawson, Old Ikoyi, Ikoyi, Lagos",3,4,2

"800,000", per annum,"  Alagomeji, Yaba, Lagos",2,2,4

"700,000", per annum,"  Pedro Road, Palmgrove, Shomolu, Lagos",2,2,2

"4,500,000", per annum,"  Phase 2, GRA, Magodo, Lagos",4,4,

"6,000,000", per annum,"  Wuse 2, Abuja",3,3,3

"7,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,5,4

"500,000", per annum,"  By Wuye Ultra Modern Market, Wuye, Abuja",1,1,30

"5,500,000", per annum,"  Along Bannex, Wuse 2, Abuja",4,4,

"2,000,000", per annum,"  Off Wemabod Estate, Adeniyi Jones, Ikeja, Lagos",3,3,

"6,000,000", per annum,"  Sangotedo, Ajah, Lagos",4,4,"1,500"

"600,000", per annum,"  Ikosi, Ketu, Lagos",2,2,

"600,000", per annum,"  Ikosi, Ketu, Lagos",2,2,

"300,000", per annum,"  Beachland Estate, Berger, Arepo, Ogun",2,2,

"320,000", per annum,"  Balogun Road, Berger, Arepo, Ogun",2,2,

"1,000,000", per annum,"  Off Road 7, Abraham Adesanya Estate, Ajah, Lagos",3,3,3

"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,5

"1,600,000", per annum,"  Before Sangotedo Shop Rite, Lekki Gardens Estate, Ajah, Lagos",3,3,4

"3,000,000", per annum,"  Mende, Maryland, Lagos",5,5,

"4,500,000", per annum,"  Richmond Gate, Ikate Elegushi, Lekki, Lagos",4,4,4

"2,200,000", per annum,"  Lekki Gardens Estate, Ajah, Lagos",4,5,

"800,000", per annum,"  Atlantic View Estate, Lekki, Lagos",1,1,

"1,400,000", per annum,"  Lekki, Lagos",1,1,1

"800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,600,000", per annum,"  Agungi, Lekki, Lagos",3,3,3

"1,600,000", per annum,"  Victoria Island (VI), Lagos",2,3,5

"25,000,000", per annum,"  Maitama District, Abuja",7,7,12

"20,000,000", per annum,"  Maitama District, Abuja",6,6,

"11,000,000", per annum,"  Maitama District, Abuja",5,5,

"15,000,000", per annum,"  Maitama District, Abuja",5,5,

"450,000", per annum,"  Opposite Kingdom Hall, Abijo, Lekki, Lagos",1,1,5

"9,000,000", per annum,"  Off Falomo, Ikoyi, Lagos",3,3,2

"800,000", per annum,"  Before Sangotedo Shoprite, Canaan Estate, Ajah, Lagos",3,4,

"6,000,000", per annum,"  Sangotedo, Ajah, Lagos",5,30,800

"10,000", per square foot / per annum,"  23, Allen, Ikeja, Lagos",2,1,

"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,4

"600,000", per annum,"  Off Badore Road, Badore, Ajah, Lagos",2,2,8

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,1

"7,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,4

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"7,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,

"2,000,000", per annum,"  Abraham Adesanya Roudabout, Abraham Adesanya Estate, Ajah, Lagos",100,"1,260",

"1,300,000", per annum,"  Hycienth Okorike Close, Praise Hill Estate, Berger, Arepo, Ogun",,,

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"1,500,000", per annum,"  Ikorodu Road, Anthony, Maryland, Lagos",,,

"900,000", per annum,"  New Road/ Igbo Efon, Lekki, Lagos",3,2,2

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"2,000,000", per annum,"  Osborne, Ikoyi, Lagos",1,2,

"200,000", per annum,"  Kafayat Street, Isheri Oshun, Isheri, Lagos",2,2,2

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,4

"7,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"14,000,000", per annum,"  Banana Island Road, Banana Island, Ikoyi, Lagos",4,4,

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"2,500,000", per annum,"  Off Palace Way, Oniru, Victoria Island (VI), Lagos",3,3,3

"17,000,000", per annum,"  Maitama District, Abuja",3,3,

"3,000,000", per annum,"  Maitama District, Abuja",2,2,3

"7,500,000", per annum,"  Maitama District, Abuja",2,2,

"5,000,000", per annum,"  Wuse 2, Abuja",3,3,2

"7,000,000", per annum,"  Maitama District, Abuja",3,3,3

"4,500,000", per annum,"  Wuse 2, Abuja",2,2,

"1,100,000", per annum,"  Saluwala Ademola, Around Blenco Supermarket, Canaan Estate, Ajah, Lagos",3,3,12

"1,800,000", per annum,"  Millenium Estate, Gbagada, Lagos",3,3,2

"300,000", per annum,"  Sholanke Street, Aboru, Iyana Ipaja, Alimosho, Lagos",3,3,5

"3,500,000", per annum,"  Chevron Drive, Lekki, Lagos",5,6,

"2,000,000", per annum,"  Wuye, Abuja",3,4,12

"4,500,000", per annum,"  Off Freedom Way, Ikate Elegushi, Lekki, Lagos",4,4,4

"3,500,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,2

"480,000", per annum,"  Chevron, Lekki Expressway, Lekki, Lagos",1,2,"2,000"

"2,500,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",2,2,

"540,000", per annum,"  Facing The Lagos/ibadan Expressway At Frsc/7up Axis, Alausa, Ikeja, Lagos",,,

"550,000", per annum,"  Yetunde Okereke Street, Off Ira Nla Road, Ira Nla, Ajah, Lagos",2,,

"25,000,000", per annum,"  Banana Island, Ikoyi, Lagos",,,

"40,000,000", per annum,"  Banana Island, Ikoyi, Lagos",,,

"400,000", per annum,"  Medina Estate, Medina, Gbagada, Lagos",1,1,1

"700,000", per annum,"  Forthright Gardens, Road D, Beside Punch Along Lagos Ibadan Expressway, Berger, Arepo, Ogun",3,3,6

"80,000,000", per annum,"  Adetokunbo Ademola Crescent, Wuse 2, Abuja",2,,

"1,500,000", per annum,"  Olorunda Estate, Ogudu, Lagos",3,2,2

"26,250,000", per annum,"  Adetokunbo Ademola Crescent, Wuse 2, Abuja",4,4,

"1,500,000", per annum,"  By Nnpc Estate, Utako, Abuja",2,3,

"3,000,000", per annum,"  Jahi, Abuja",5,6,10

"5,000,000", per annum,"  Wuse 2, Abuja",500,,

"1,750,000", per annum,"  Off Aminu Jibrin Crescent, Diplomatic Zones, Abuja",2,3,

"7,500,000", per annum,"  At Off 322 Street, Off Nasarawa Street, Banana Island, Ikoyi, Lagos",3,4,5

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"2,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,4,

"800,000", per annum,"  City View Estate , Arepo, Ojodu, Lagos",3,3,4

"3,000,000", per annum,"  Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,3

"6,000,000", per annum,"  Along Next Cash And Carry Road, By Banex Bridge, Mabuchi, Abuja",4,5,

"2,700,000", per annum,"  Wuse 2, Abuja",3,3,2

"12,500,000", per annum,"  Bella Vista, Banana Island, Ikoyi, Lagos",3,3,3

"2,000,000", per annum,"  Wuse 2, Abuja",2,2,2

"1,100,000", per annum,"  Lekki Gardens Estate, Ajah, Lagos",2,2,3

"700,000", per annum,"  By Kalac Polytechnic, Before Shop Rite, Sangotedo, Ajah, Lagos",3,3,400

"2,200,000", per annum,"  Wuye, Abuja",3,4,8

"3,500,000", per annum,"  Wuse 2, Abuja",3,3,3

"2,700,000", per annum,"  Wuse 2, Abuja",3,3,2

