price,unit,location,bedrooms,baths,state 
"12,000",per Year, andoni rivers,0 bed, bath,
"100,000",per Year, igbo eze south enugu,1 bed, bath,
"250,000",per Year, isu imo,2 bed, bath,
"300,000",per Year, atisbo oyo,2 bed, bath,
"20,000",per Year, ahoada west rivers,0 bed, bath,
"200,000",per Year, udi agwu enugu,2 bed, bath,
"120,000",per Year, onitsha north anambra,0 bed, bath,
"700,000",per Year, orumba north anambra,3 bed, bath,
"200,000",per Year, oyigbo rivers,2 bed, bath,
"500,000",per Year, surulere(oyo) oyo,3 bed, bath,
"380,000",per Year, ado odo ota ogun,2 bed, bath,
"200,000",per Year, omuma rivers,2 bed, bath,
"80,000",per Year, atakumosa west osun,1 bed, bath,
"350,000",per Year, nkanu east enugu,3 bed, bath,
"80,000",per Year, jos east plateau,1 bed, bath,
"120,000",per Year, ovia south east edo,2 bed, bath,
"80,000",per Year, sapele delta,0 bed, bath,
"350,000",per Year, oji river enugu,3 bed, bath,
"1,200,000",per Year, dunukofia anambra,0 bed, bath,
"800,000",per Year, port harcourt rivers,2 bed, bath,
"150,000",per Year, ogun waterside ogun,2 bed, bath,
"3,600,000",per Year, degema rivers,2 bed, bath,
"300,000",per Year, ewekoro ogun,3 bed, bath,
"65,000",per Year, langtang north plateau,0 bed, bath,
"80,000",per Year, yarkur cross river,0 bed, bath,
"80,000",per Year, bakassi cross river,0 bed, bath,
"80,000",per Year, owerri municipal imo,0 bed, bath,
"200,000",per Year, rimin gado kano,3 bed, bath,
"300,000",per Year, akamkpa cross river,2 bed, bath,
"700,000",per Year, nkanu east enugu,3 bed, bath,
"300,000",per Year, obanliku cross river,2 bed, bath,
"700,000",per Year, isi uzo enugu,3 bed, bath,
"700,000",per Year, aninri enugu,3 bed, bath,
"300,000",per Year, orsu imo,2 bed, bath,
"80,000",per Year, nwangele imo,0 bed, bath,
"80,000",per Year, ihitte uboma imo,0 bed, bath,
"650,000",per Year, isuikwato abia,4 bed, bath,
"420,000",per Year, biase cross river,2 bed, bath,
"200,000",per Year, minjibir kano,3 bed, bath,
"420,000",per Year, calabar south cross river,2 bed, bath,
"100,000",per Year, langtang south plateau,3 bed, bath,
"420,000",per Year, ogoja cross river,2 bed, bath,
"300,000",per Year, abi cross river,2 bed, bath,
"80,000",per Year, fagge kano,0 bed, bath,
"80,000",per Year, gezawa kano,0 bed, bath,
"80,000",per Year, enugu enugu,0 bed, bath,
"80,000",per Year, igbo ekiti enugu,0 bed, bath,
"65,000",per Year, barikin ladi plateau,0 bed, bath,
"300,000",per Year, oru west imo,2 bed, bath,
"84,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"300,000",per Year, new london baruwa ipaja lagos,2 bed,2 bath,
"84,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"350,000",per Year, elebu akala express ibadan oyo,3 bed,3 bath,
"84,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"900,000",per Year, sawmill ifako gbagada gbagada lagos,2 bed,2 bath,
"550,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"10,000,000",per Year, - kado abuja,5 bed,5 bath,
"2,500,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,5 bed,5 bath,
"2,700,000",per Year, kusenla road ikate lekki lagos,3 bed,2 bath,
"1,700,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,5 bed,5 bath,
"1,800,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,5 bed,5 bath,
"350,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"250,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"220,000",per Year, - ojuelegba surulere lagos,1 bed,1 bath,
"350,000",per Year, - ojuelegba surulere lagos,1 bed,1 bath,
"400,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"800,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"700,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"80,000",per Year, admiralty way lekki phase 2 lekki lagos,0 bed,0 bath,
"900,000",per Year, mobil road ajah lagos,3 bed,3 bath,
"650,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"600,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"2,000,000,000",per Year, daffodil peninsula estate ajah lagos,5 bed,5 bath,
"900,000",per Year, private estate omole phase 2 ogba lagos,2 bed,2 bath,
"450,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"1,500,000",per Year, awuse estate opebi ikeja lagos,2 bed,2 bath,
"900,000",per Year, private estate magodo isheri ojodu lagos,2 bed,2 bath,
"500,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"400,000",per Year, - ajao estate isolo lagos,2 bed,2 bath,
"5,000,000",per Year, - oral estate lekki lagos,5 bed,5 bath,
"200,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"2,000,000",per Year, brooks estate magodo shangisha kosofe ikosi lagos,2 bed,2 bath,
"750,000",per Year, - omole phase 2 ogba lagos,2 bed,2 bath,
"120,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"1,200,000",per Year, - omole phase 1 ogba lagos,2 bed,2 bath,
"1,200,000",per Year, behind modupe estate. fola agoro yaba lagos,3 bed,3 bath,
"500,000",per Year, wawa arepo arepo ogun,3 bed,3 bath,
"850,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"800,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"600,000",per Year, private estate omole phase 2 ogba lagos,1 bed,1 bath,
"850,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"800,000",per Year, - adekunle yaba lagos,2 bed,2 bath,
"2,000,000",per Year, yabatech sabo yaba lagos,3 bed,3 bath,
"1,000,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"2,300,000",per Year, private estate omole phase 2 ogba lagos,5 bed,5 bath,
"600,000",per Year, ibukunolu akoka yaba lagos,3 bed,2 bath,
"900,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"2,500,000",per Year, - omole phase 2 ogba lagos,5 bed,5 bath,
"800,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"1,700,000",per Year, - omole phase 1 ogba lagos,4 bed,4 bath,
"650,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"1,700,000",per Year, - omole phase 1 ogba lagos,4 bed,4 bath,
"700,000",per Year, - ajao estate isolo lagos,3 bed,3 bath,
"260,000",per Year, favor street akala express ibadan oyo,1 bed,1 bath,
"14,000,003",per Year, omole phase 2 ojodu lagos,3 bed,3 bath,
"11,000,000",per Year, glover road gerard road ikoyi lagos,4 bed,4 bath,
"4,500,000",per Year, - mende maryland lagos,5 bed,5 bath,
"650,000",per Year, waec axis jibowu yaba lagos,3 bed,2 bath,
"1,000,000",per Year, road 3 canaan estate ajah lagos,3 bed,3 bath,
"1,700,000",per Year, omole phase 2 berger ojodu lagos,4 bed,4 bath,
"750,000",per Year, magodo isheri magodo kosofe ikosi lagos,0 bed,2 bath,
"350,000",per Year, hill top estate ikorodu ikorodu lagos,4 bed,4 bath,
"800,000",per Year, - lekki phase 1 lekki lagos,1 bed,1 bath,
"1,300,000",per Year, - lekki phase 1 lekki lagos,1 bed,2 bath,
"2,200,000",per Year, - lekki phase 1 lekki lagos,2 bed,3 bath,
"1,400,000",per Year, berra estate egbe idimu lagos,2 bed,2 bath,
"5,000",per Year, facing lekki - epe expressway sangotedo ajah lagos,0 bed,0 bath,
"350,000",per Year, akesan road igando ikotun igando lagos,2 bed,2 bath,
"450,000",per Year, akesan igando ikotun igando lagos,3 bed,3 bath,
"350,000",per Year, akesan road igando ikotun igando lagos,2 bed,2 bath,
"380,000",per Year, akesan road igando ikotun igando lagos,3 bed,3 bath,
"250,000",per Year, akesan bus stop igando ikotun igando lagos,2 bed,2 bath,
"230,000",per Year, akesan igando ikotun igando lagos,1 bed,1 bath,
"280,000",per Year, akesan bus stop igando ikotun igando lagos,1 bed,1 bath,
"400,000",per Year, akesan bus stop igando ikotun igando lagos,3 bed,3 bath,
"300,000",per Year, odo eran governors road ikotun igando lagos,2 bed,2 bath,
"350,000",per Year, odo eran bus stop governors road ikotun igando lagos,3 bed,2 bath,
"2,000,000",per Year, - adeniyi jones ikeja lagos,3 bed,3 bath,
"450,000",per Year, daddy savage ifako ogba ogba lagos,3 bed,3 bath,
"400,000",per Year, - abule oja yaba lagos,1 bed,1 bath,
"84,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"60,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"30,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"140,000",per Year, agbede agric ikorodu lagos,2 bed,2 bath,
"2,300,000",per Year, marinpex estate ikeja g.r.a ikeja lagos,3 bed,2 bath,
"80,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"72,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"42,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"1,500,000",per Year, dugbe iyanganku ibadan oyo,3 bed,4 bath,
"1,500,000",per Year, off admiralty lekki phase 1 lekki lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"1,500,000",per Year, felele challenge ibadan oyo,5 bed,6 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"150,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"140,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"60,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"120,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"350,000",per Year, opposite alidada bus stop ago palace okota lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"180,000",per Year, agbede ikorodu agric ikorodu lagos,3 bed,3 bath,
"120,000",per Year, oreta road igbogbo ikorodu lagos,2 bed,2 bath,
"180,000",per Year, agbede ikorodu agric ikorodu lagos,3 bed,3 bath,
"180,000",per Year, agbede ikorodu agric ikorodu lagos,3 bed,3 bath,
"80,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"110,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"200,000",per Year, agbede ikorodu agric ikorodu lagos,3 bed,3 bath,
"120,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"150,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"450,000",per Year," 21, onifade street off martins street mushin mushin lagos",2 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"600,000",per Year, savage street ebute metta yaba lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"1,200,000",per Year, alagomeji sabo yaba lagos,2 bed,3 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"500,000",per Year, iwaya road onike yaba lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"15,000,000",per Year, victoria island victoria island lagos,3 bed,4 bath,
"2,500,000",per Year, omole omole phase 2 ogba lagos,4 bed,3 bath,
"650,000",per Year," estate, ago - amuwo link bridge axis okota lagos",2 bed,2 bath,
"400,000",per Year," ire akari estate, off akala extension oluyole estate ibadan oyo",3 bed,3 bath,
"950,000",per Year, omole omole phase 2 ogba lagos,2 bed,2 bath,
"700,000",per Year, magboro arepo ogun,2 bed,2 bath,
"650,000",per Year," estate, ago - amuwo link bridge axis ago palace okota lagos",2 bed,2 bath,
"4,500,000",per Year, - katampe ext abuja,3 bed,3 bath,
"550,000",per Year, kings avenue berger ojodu lagos,2 bed,2 bath,
"350,000",per Year," nihort-iletuntun, jericho ido oyo",3 bed,3 bath,
"1,200,000",per Year, magodo magodo isheri ojodu lagos,2 bed,2 bath,
"1,200,000",per Year, magodo magodo isheri ojodu lagos,2 bed,2 bath,
"2,000,000",per Year, gra ogudu gra ogudu lagos,3 bed,3 bath,
"1,300,000",per Year, ----- oregun ikeja lagos,0 bed,0 bath,
"1,200,000",per Year, private estate ogudu gra ogudu lagos,2 bed,2 bath,
"650,000",per Year, forthright garden estate isheri north ojodu lagos,3 bed,3 bath,
"350,000",per Year, alapere alapere kosofe ikosi lagos,1 bed,2 bath,
"1,100,000",per Year, - ogudu gra ogudu lagos,2 bed,2 bath,
"12,000,000",per Year," alfred gardens estate, kudirat abiola way oregun ikeja lagos",3 bed,3 bath,
"5,000,000",per Year, carlton gate estate lekki phase 1 lekki lagos,5 bed,5 bath,
"600,000",per Year, opic isheri north ojodu lagos,2 bed,2 bath,
"260,000",per Year," aker road, iwofe obio akpor rivers",2 bed,2 bath,
"600,000",per Year, opic isheri north ojodu lagos,2 bed,2 bath,
"600,000",per Year, opic isheri north ojodu lagos,2 bed,2 bath,
"800,000",per Year, yaba yaba lagos,3 bed,3 bath,
"450,000",per Year, gwagwalada gwagwalada abuja,2 bed,2 bath,
"1,000,000",per Year, magodo phase 1 magodo isheri ojodu lagos,3 bed,3 bath,
"750,000",per Year, gwarinpa gwarinpa abuja,1 bed,1 bath,
"400,000",per Year, sabo berger ojodu lagos,2 bed,2 bath,
"1,800,000",per Year, ilupeju ilupeju lagos,3 bed,3 bath,
"1,000,000",per Year," ibeju, lekki ibeju lekki lagos",4 bed,5 bath,
"800,000",per Year, waterfront estate magodo isheri ojodu lagos,2 bed,2 bath,
"900,000",per Year, obanikoro ilupeju lagos,2 bed,1 bath,
"550,000",per Year, - agungi lekki lagos,1 bed,1 bath,
"3,500,000",per Year, gra phase 2 magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"200,000",per Year, akilala estate behind nihort jericho gra ibadan jericho ibadan oyo,1 bed,2 bath,
"3,000,000",per Year, gra phase 2 magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"3,000,000",per Year, - omole phase 2 ogba lagos,4 bed,4 bath,
"400,000",per Year, silverland estate sangotedo ajah lagos,1 bed,2 bath,
"350,000",per Year, ori oke ogudu orike ogudu lagos,1 bed,1 bath,
"500,000",per Year, opposite airforce barrack shasha shasha alimosho lagos,2 bed,2 bath,
"900,000",per Year, gra phase 1 magodo isheri ojodu lagos,3 bed,3 bath,
"800,000",per Year, gra phase 1 magodo isheri ojodu lagos,3 bed,3 bath,
"900,000",per Year, gra phase 1 magodo kosofe ikosi lagos,3 bed,3 bath,
"600,000",per Year, unity estate berger ojodu lagos,2 bed,2 bath,
"1,200,000",per Year, - ajao estate isolo lagos,3 bed,3 bath,
"250,000",per Year, behind mayfair gardens awoyaya ajah lagos,1 bed,1 bath,
"700,000",per Year, agboyi estate alapere kosofe ikosi lagos,2 bed,2 bath,
"20,000,000",per Year, - ikeja gra ikeja lagos,4 bed,4 bath,
"800,000",per Year, off oduduwa kilo marsha surulere lagos,2 bed,2 bath,
"2,800,000",per Year, ---- alausa ikeja lagos,0 bed,0 bath,
"500,000",per Year, magboro arepo arepo ogun,2 bed,2 bath,
"450,000",per Year, arepo berger ojodu lagos,2 bed,2 bath,
"400,000",per Year, eric manuel off bode thomas ogunsanya surulere lagos,1 bed,1 bath,
"400,000",per Year, awoyaya ajah lagos,1 bed,2 bath,
"250,000",per Year, kokoro abu ikorodu ikorodu lagos,3 bed,0 bath,
"450,000",per Year, arepo berger ojodu lagos,2 bed,2 bath,
"350,000",per Year, shobona jumofak ikorodu lagos,3 bed,0 bath,
"60,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"60,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"60,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"400,000",per Year, arepo berger ojodu lagos,2 bed,2 bath,
"100,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"30,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"2,000,000",per Year, paradise estate chevron lekki lagos,2 bed,2 bath,
"350,000",per Year, arepo berger ojodu lagos,2 bed,2 bath,
"300,000",per Year, magboro arepo ogun,2 bed,2 bath,
"3,500,000",per Year, - lekki phase 1 lekki lagos,2 bed,2 bath,
"300,000",per Year, arepo berger ojodu lagos,2 bed,2 bath,
"1,000,000",per Year, goshen estate lekki phase 1 lekki lagos,1 bed,1 bath,
"700,000",per Year, cmd road ikosi ketu kosofe ikosi lagos,2 bed,2 bath,
"200,000",per Year," aba panu, ologunerun ibadan oyo",3 bed,2 bath,
"1,500,000",per Year, ---- oregun ikeja lagos,3 bed,1 bath,
"30,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"1,200,000",per Year, gra phase 2 magodo shangisha kosofe ikosi lagos,2 bed,2 bath,
"1,000,000",per Year, - omole phase 2 ogba lagos,3 bed,3 bath,
"45,000",per Year," 4 taiwo isola, off chief collins, off fola osibo, lekki phase 1 lekki phase 1 lekki lagos",0 bed,1 bath,
"30,000",per Year," 4 taiwo isola, off chief collins, off fola osibo lekki phase 1 lekki lagos",0 bed,1 bath,
"3,000,000",per Year, ----- allen avenue ikeja lagos,0 bed,0 bath,
"600,000",per Year, iseri olowora berger ojodu lagos,2 bed,3 bath,
"300,000",per Year, ire akari akala express ibadan oyo,2 bed,2 bath,
"400,000",per Year, bogije ajah lagos,2 bed,3 bath,
"5,000,000",per Year, - phase 1 gbagada lagos,7 bed,8 bath,
"3,000,000",per Year, - osapa london lekki lagos,4 bed,0 bath,
"600,000",per Year, morgan estate berger ojodu lagos,2 bed,2 bath,
"350,000",per Year, olokonla olokonla ajah lagos,1 bed,2 bath,
"500,000",per Year, aina street berger ojodu lagos,3 bed,3 bath,
"400,000",per Year, - kilo marsha surulere lagos,1 bed,1 bath,
"1,800,000",per Year, ---- magodo shangisha kosofe ikosi lagos,3 bed,3 bath,
"2,500,000",per Year, - ikota lekki lagos,4 bed,4 bath,
"1,000,000",per Year, ---- ogba bus stop ogba lagos,0 bed,0 bath,
"500,000",per Year, . badore ajah lagos,2 bed,2 bath,
"1,000,000",per Year, ashafa street millenuim ups gbagada lagos,2 bed,3 bath,
"1,400,000",per Year, amodu alli millenuim ups gbagada lagos,3 bed,3 bath,
"600,000",per Year, oluyole extension ibadan oyo,3 bed,3 bath,
"1,800,000",per Year, bola arowolo street millenuim ups gbagada lagos,3 bed,4 bath,
"700,000",per Year, blenco sangotedo ajah lagos,3 bed,3 bath,
800,per Year, off ikoyi s.w ikoyi lagos,0 bed,1 bath,
"500,000",per Year, somolu fola agoro yaba lagos,2 bed,2 bath,
"1,500,000",per Year, fola osibo lekki phase 1 lekki lagos,2 bed,2 bath,
"400,000",per Year, - ogba lagos,2 bed,2 bath,
"500,000",per Year," kings avenue, goodwill estate berger ojodu lagos",3 bed,3 bath,
"400,000",per Year, onike sabo yaba lagos,1 bed,1 bath,
"800,000",per Year, off muritala international airport. airport road(ikeja) ikeja lagos,3 bed,3 bath,
"8,500,000",per Year, container bus stop behind green spring school awoyaya ajah lagos,0 bed,0 bath,
"1,200,000",per Year, 4 off unity close ogudu orike ogudu lagos,3 bed,3 bath,
"300,000",per Year, - lokogoma abuja,1 bed,1 bath,
"1,800,000",per Year, abioro street lekki phase 1 lekki lagos,3 bed,3 bath,
"20,000,000",per Year, - ademola adetokunbo victoria island lagos,8 bed,4 bath,
"30,000,000",per Year, raymond ojuku old ikoyi ikoyi lagos,3 bed,5 bath,
"600,000",per Year, - gbagada lagos,1 bed,1 bath,
"65,000",per Year, admiralty way lekki phase 1 lekki lagos,0 bed,1 bath,
"5,000,000",per Year, oladimeji alao ikate lekki lagos,5 bed,5 bath,
"700,000",per Year," road 5, kajola phase 2 ibeju lekki lagos",2 bed,2 bath,
"1,200,000",per Year, muri folami ogudu gra ogudu lagos,2 bed,0 bath,
"6,000,000",per Year, oladimeji alao ikate lekki lagos,5 bed,5 bath,
"200,000",per Year, ikorodu ikorodu lagos,1 bed,1 bath,
"1,000,000",per Year, - lekki phase 1 lekki lagos,0 bed,0 bath,
"220,000",per Year," igbo olowu estate, jumofac ikorodu jumofak ikorodu lagos",1 bed,1 bath,
"4,000,000",per Year, oladimeji alao ikate lekki lagos,4 bed,4 bath,
"900,000",per Year, - ikate lekki lagos,1 bed,0 bath,
"3,500,000",per Year," admiralty road, lekki phase 1 lekki lagos",0 bed,0 bath,
"350,000",per Year, - ajayi road ogba lagos,1 bed,1 bath,
"200,000",per Year, jericho extension iletuntun jericho ibadan oyo,2 bed,2 bath,
"290,000",per Year," okun-aja, off abraham adesanya-ogombo rd. ajah lagos",1 bed,2 bath,
"1,400,000",per Year, - apo abuja,2 bed,2 bath,
"8,500,000",per Year, oladimeji alao ikate lekki lagos,5 bed,6 bath,
"8,000,000",per Year, off ademiralty road lekki phase 1 lekki lagos,5 bed,5 bath,
"1,800,000",per Year, oladimeji alao ikate lekki lagos,3 bed,3 bath,
"3,500,000",per Year, oladimeji olao ikate lekki lagos,3 bed,3 bath,
"600,000",per Year, elesekan; bogije ibeju lekki lagos,3 bed,4 bath,
"1,200,000",per Year, kobiowu crescent iyanganku ibadan oyo,4 bed,4 bath,
"100,000",per Year, aker road obio akpor rivers,1 bed,1 bath,
"1,500,000",per Year, ikara kaduna,0 bed, bath,
"120,000",per Year, jos east plateau,2 bed, bath,
"80,000",per Year, barikin ladi plateau,1 bed, bath,
"80,000",per Year, ukpoba edo,1 bed, bath,
"100,000",per Year, kano municipal kano,1 bed, bath,
"200,000",per Year, isokan osun,2 bed, bath,
"200,000",per Year, pankshin plateau,3 bed, bath,
"20,000",per Year, opobo nkoro rivers,0 bed, bath,
"450,000",per Year, bonny rivers,2 bed, bath,
"500,000",per Year, opobo nkoro rivers,3 bed, bath,
"150,000",per Year, ogu obolo rivers,1 bed, bath,
"100,000",per Year, abeokuta ogun,1 bed, bath,
"200,000",per Year, egbeda oyo,1 bed, bath,
"200,000",per Year, yarkur cross river,2 bed, bath,
"10,000",per Year, ado odo ota ogun,0 bed, bath,
"200,000",per Year, remo north ogun,2 bed, bath,
"380,000",per Year, yewa ogun,2 bed, bath,
"20,000",per Year, eleme rivers,0 bed, bath,
"200,000",per Year, ogu obolo rivers,2 bed, bath,
"170,000",per Year, rimin gado kano,2 bed, bath,
"80,000",per Year, oriade osun,1 bed, bath,
"80,000",per Year, umu neochi abia,1 bed, bath,
"250,000",per Year, isu imo,2 bed, bath,
"250,000",per Year, oguta imo,2 bed, bath,
"120,000",per Year, ugwunagbo abia,2 bed, bath,
"120,000",per Year, ukwa west abia,2 bed, bath,
"350,000",per Year, igbo ekiti enugu,3 bed, bath,
"200,000",per Year, ede north osun,2 bed, bath,
"300,000",per Year, kajola oyo,2 bed, bath,
"300,000",per Year, bakassi cross river,3 bed, bath,
"80,000",per Year, ede north osun,1 bed, bath,
"150,000",per Year, ijebu ogun,2 bed, bath,
"200,000",per Year, arepo ogun,2 bed, bath,
"500,000",per Year, yewa ogun,3 bed, bath,
"500,000",per Year, arepo ogun,3 bed, bath,
"380,000",per Year, arepo ogun,2 bed, bath,
"100,000",per Year, odogbolu ogun,1 bed, bath,
"300,000",per Year, ewekoro ogun,3 bed, bath,
"380,000",per Year, agbara igbesa ogun,2 bed, bath,
"150,000",per Year, abeokuta ogun,2 bed, bath,
"500,000",per Year, itesiwaju oyo,3 bed, bath,
"80,000",per Year, ovia south east edo,1 bed, bath,
"170,000",per Year, aboh mbaise imo,1 bed, bath,
"500,000",per Year, kunchi kano,3 bed, bath,
"300,000",per Year, ibarapa oyo,4 bed, bath,
"200,000",per Year, ibadan oyo,1 bed, bath,
"10,000",per Year, arepo ogun,0 bed, bath,
"200,000",per Year, odogbolu ogun,2 bed, bath,
"200,000",per Year, sagamu ogun,2 bed, bath,
"100,000",per Year, yewa ogun,1 bed, bath,
"200,000",per Year, port harcourt rivers,2 bed, bath,
"200,000",per Year, okirika rivers,2 bed, bath,
"300,000",per Year, akamkpa cross river,3 bed, bath,
"200,000",per Year, uzo uwani enugu,2 bed, bath,
"100,000",per Year, aninri enugu,1 bed, bath,
"200,000",per Year, yarkur cross river,2 bed, bath,
"200,000",per Year, biase cross river,2 bed, bath,
"200,000",per Year, kaduna north kaduna,2 bed, bath,
"80,000",per Year, oredo edo,1 bed, bath,
"800,000",per Year, tai rivers,2 bed, bath,
"800,000",per Year, ikwerre rivers,2 bed, bath,
"100,000",per Year, isi uzo enugu,1 bed, bath,
"100,000",per Year, nkanu enugu,1 bed, bath,
"350,000",per Year, enugu north enugu,3 bed, bath,
"200,000",per Year, oriade osun,2 bed, bath,
"80,000",per Year, igueben edo,1 bed, bath,
"80,000",per Year, ohafia abia,1 bed, bath,
"350,000",per Year, zaria kaduna,3 bed, bath,
"60,000",per Year, kubau kaduna,0 bed, bath,
"80,000",per Year, isoko south delta,0 bed, bath,
"250,000",per Year, ughelli north delta,2 bed, bath,
"450,000",per Year, ukwani delta,4 bed, bath,
"250,000",per Year, ahiazu mbaise imo,2 bed, bath,
"300,000",per Year, ido oyo,2 bed, bath,
"20,000",per Year, oyigbo rivers,0 bed, bath,
"600,000",per Year, ogu obolo rivers,3 bed, bath,
"450,000",per Year, oyigbo rivers,2 bed, bath,
"80,000",per Year, ifedayo osun,1 bed, bath,
"150,000",per Year, ahoada west rivers,1 bed, bath,
"100,000",per Year, abeokuta ogun,1 bed, bath,
"300,000",per Year, abeokuta ogun,3 bed, bath,
"180,000",per Year, abeokuta ogun,1 bed, bath,
"300,000",per Year, abeokuta ogun,3 bed, bath,
"500,000",per Year, ewekoro ogun,3 bed, bath,
"300,000",per Year, odogbolu ogun,3 bed, bath,
"380,000",per Year, ogun waterside ogun,2 bed, bath,
"80,000",per Year, ife central osun,1 bed, bath,
"200,000",per Year, calabar cross river,2 bed, bath,
"300,000",per Year, akpabuyo cross river,3 bed, bath,
"300,000",per Year, atiba oyo,4 bed, bath,
"300,000",per Year, kajola oyo,2 bed, bath,
"500,000",per Year, ogbomosho oyo,3 bed, bath,
"20,000",per Year, eleme rivers,0 bed, bath,
"200,000",per Year, atakumosa west osun,2 bed, bath,
"1,200,000",per Year, anambra east anambra,0 bed, bath,
"500,000",per Year, etche rivers,3 bed, bath,
"300,000",per Year, abeokuta ogun,3 bed, bath,
